date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-12-09 18:05:55,SanniAzeezatOl1,_Taaooma,0,0,0,"You get slapped too much abeg kilode, lol",,,,1204099871613095936,https://twitter.com/SanniAzeezatOl1/status/1204099871613095936
2019-12-09 18:00:33,_TheSerrano,its_blis,0,0,1,"What If I Died When You Slapped Me First?! https://twitter.com/its_blis/status/1203778453050462209 …",,,,1204098523261595649,https://twitter.com/_TheSerrano/status/1204098523261595649
2019-12-09 17:27:57,_Afunwa,Zeethrills,0,0,0,"Depending on the type of boss that slapped me...",,,,1204090318876020737,https://twitter.com/_Afunwa/status/1204090318876020737
2019-12-09 16:57:26,Aaura_fragrance,Zeethrills,0,0,1,"Slapped? Ah",,,,1204082637125627906,https://twitter.com/Aaura_fragrance/status/1204082637125627906
2019-12-09 15:20:11,ifeoluwa_joel2,IamTanimola,0,0,2,"You've ever been slapped so hard. You forgot what you did?",,,,1204058166692139010,https://twitter.com/ifeoluwa_joel2/status/1204058166692139010
2019-12-09 14:36:08,bbryonybb,macbuff_,1,0,1,"How can she called her own daughter the N word. I hope she gets slapped up and that kid should get taken off her",,,,1204047078177021952,https://twitter.com/bbryonybb/status/1204047078177021952
2019-12-09 14:14:40,Sirtee21,EgelleChristian,0,0,2,"A judge was slapped in the court premises by former governor, no noise then, Agba Jalingo is still in Cross River State government, no one is talking",,,,1204041676370653185,https://twitter.com/Sirtee21/status/1204041676370653185
2019-12-09 14:03:12,Abdul_TJ,,2,1,6,"That award nomination slap Meryl got in big little lies. Meryl can’t get slapped in a scene and not get a nomination for it nah. That’s a sin.",,,,1204038789506711553,https://twitter.com/Abdul_TJ/status/1204038789506711553
2019-12-09 13:44:03,BadejoSeun10,jaylym62,0,0,0,"She allowed? She should have slapped him when he was leaving and ordered him not to go",,,,1204033973615308801,https://twitter.com/BadejoSeun10/status/1204033973615308801
2019-12-09 10:37:06,maroq,Clan_Clueless,1,0,0,"Can't forget one time I was mad broke earlier this year. I had to buy roadside food and damn!!! Food was cheap and really slapped! Nearly went back to go buy again.",,,,1203986925918605312,https://twitter.com/maroq/status/1203986925918605312
2019-12-09 10:12:47,Leynad_Grey,,1,1,2,"I've never met a gorgeous woman who doesn’t like her face being slapped by the love of her life during sex lol",,,,1203980803388125184,https://twitter.com/Leynad_Grey/status/1203980803388125184
2019-12-09 10:01:45,Eva2Empress,papiejumanji,0,0,2,"Exactly, oh well you can still collect slap from your fada in his own kraal, your not too old to slapped",,,,1203978027232899072,https://twitter.com/Eva2Empress/status/1203978027232899072
2019-12-09 09:19:40,thedoyinajala,,1,1,3,"“Yes, we asked you to get married, not sleep with a bitch”, I snapped back There and then, my brother, for the first time in 10 years, slapped me. I never expected it. I just stood there, dumbfounded. “Now, get out! Get the fuck out of my house...",,,,1203967437089247232,https://twitter.com/thedoyinajala/status/1203967437089247232
2019-12-09 06:11:53,chiturunsirim,,0,0,0,"These skits with dirty slaps though...were they really slapped like that as kids????",,,,1203920179341729794,https://twitter.com/chiturunsirim/status/1203920179341729794
2019-12-09 06:11:46,GuysIambored,mmaryannaa_,0,0,0,"You see that slap he gave her. My mum would have thrown her plate on him. Then my sister would have slapped him before his hand touched my face. https://twitter.com/mmaryannaa_/status/1203402266390093825 …",,,,1203920150954565632,https://twitter.com/GuysIambored/status/1203920150954565632
2019-12-09 06:09:02,olalekanidris11,olalekanidris11,1,0,2,"@topeedward #Freshlypressed @YeleSowore rearrested should be questioned by all and sundry in this country..The action and inaction of court invasion were barbaric and slapped on our democracy",,@topeedward @YeleSowore,#Freshlypressed,1203919463357308929,https://twitter.com/olalekanidris11/status/1203919463357308929
2019-12-09 05:39:31,nifemi_fyr,,0,0,0,"JUST WHEN I THOUGHT ABOUT GIVING UP I GOT SLAPPED IN THE FACE WITH A BLESSING SLAP LIKE POW!!",,,,1203912033340678146,https://twitter.com/nifemi_fyr/status/1203912033340678146
2019-12-09 03:27:56,FunmiMAyeni,FunmiMAyeni,0,0,2,"Should have shouted. Should have slapped him. Should have taken another road. Second guessing yourself. Women struggle with these things every single day because some people still don't understand consent in the year 2019. Hope you heal bro. But know this, you did NOTHING wrong!",,,,1203878922598912000,https://twitter.com/FunmiMAyeni/status/1203878922598912000
2019-12-09 03:24:40,FunmiMAyeni,FunmiMAyeni,1,0,2,"""Shut up, sebi I only touched your hand. See as she be sef, dirty girl. Wetin I want take this one do?"" This from a guy trying to sell curtains in the market. His 'touch' made my skin crawl. Got home and was thinking should have slapped him while compulsively scrubbing myself.",,,,1203878098355265541,https://twitter.com/FunmiMAyeni/status/1203878098355265541
2019-12-09 02:17:55,neebolt_,dittysweet,0,1,1,"slapped and still does! https://twitter.com/dittysweet/status/1203860932306309120 …",,,,1203861299299573760,https://twitter.com/neebolt_/status/1203861299299573760
2019-12-09 00:33:26,Mrkayyyy,,0,0,1,"Dallas getting slapped.. wake up luka Doncic",,,,1203835005123878913,https://twitter.com/Mrkayyyy/status/1203835005123878913
2019-12-08 22:01:07,ObotUbong,obinwanne4,1,0,0,"Fayose that slapped a judge nko?",,,,1203796674499493891,https://twitter.com/ObotUbong/status/1203796674499493891
2019-12-08 21:49:54,TheHilariousOpe,Chymexbaba,1,0,4,"Coming from someone they slapped for wearing a yellow Chelsea Jersey... Leemao https://twitter.com/Chymexbaba/status/1203784960852865024 …",,,,1203793850994696195,https://twitter.com/TheHilariousOpe/status/1203793850994696195
2019-12-08 21:31:06,Yinka_aa,AkeemSharyzal,0,1,1,"I actually don’t get why nobody slapped him Because wow https://twitter.com/akeemsharyzal/status/1201750785547100160 …",,,,1203789122814513152,https://twitter.com/Yinka_aa/status/1203789122814513152
2019-12-08 20:53:25,mokarios,,0,1,2,"Cardi B has been drinking beer all her life, but Nigerian Guinness slapped her different. 1 bottle knocked her out on both nights she went partying. She didn't know that our thing was brewed for wild animals...",,,,1203779638037766144,https://twitter.com/mokarios/status/1203779638037766144
2019-12-08 20:13:17,Pop_E_Smic,Solomon_Buchi,0,0,0,"1. I can tell Davido is a self absorbed rich kid from all of the scandals dt have trailed him. At the beginning of his career, he slapped a girl at an hotel. He also had a scuffle with a police man.",,,,1203769536639582210,https://twitter.com/Pop_E_Smic/status/1203769536639582210
2019-12-08 20:06:37,majeedibrahim,_Taaooma,0,0,0,"You did everything wrong @_Taaooma. If I were your mum I would have slapped you both left and right for lying. You'd have left 'brother Tayọ' to confess his sins.",,@_Taaooma,,1203767859505192960,https://twitter.com/majeedibrahim/status/1203767859505192960
2019-12-08 18:26:38,SingsOlufemi,ladyoutshine,0,0,0,"Ohhh ok. If that is the case, fine. God bless you for retaliating. If you only slapped him/her once you fall my hand, if twice then you have my heart.",,,,1203742700538859520,https://twitter.com/SingsOlufemi/status/1203742700538859520
2019-12-08 18:18:41,Sir_Carstic,,0,0,0,"Now imagine the bride slapped the groom at this kinda wedding",,,,1203740696471056384,https://twitter.com/Sir_Carstic/status/1203740696471056384
