date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2018-02-25 13:13:15,Naijapals,,0,0,0,"#ICYMI: SAD! Man Who Was Abducted Found Dead In A River With Rope Round His Neck In Yobe (Photos) http://www.gistmania.com/talk/topic,354118.0.html?utm_source=dlvr.it&utm_medium=twitter … @Gistmania #Nigeria",,@Gistmania,#ICYMI #Nigeria,967749332526030850,https://twitter.com/Naijapals/status/967749332526030850
2018-02-25 06:19:42,JMystiq,,0,0,0,"#happysundayfolks Please say a prayer for the abducted girls... God bless u @Lagos, Nigeria https://www.instagram.com/p/Bfm_-OnALUz/",,@Lagos,#happysundayfolks,967645257415450624,https://twitter.com/JMystiq/status/967645257415450624
2018-02-24 22:21:09,BusinessDayNg,,0,0,1,"Finally, parents reveal names of abducted 105 school girls http://dlvr.it/QHjGDf pic.twitter.com/pcP9RX1wAa",,,,967524826637152256,https://twitter.com/BusinessDayNg/status/967524826637152256
2018-02-24 21:35:09,BusinessDayNg,,0,1,0,"#Dapchi #parents #release #namesof105 schoolgirls abducted by Boko Haram http://dlvr.it/QHj5cv",,,#Dapchi #parents #release #namesof105,967513253113835520,https://twitter.com/BusinessDayNg/status/967513253113835520
2018-02-24 12:11:11,Naijapals,,0,0,1,"SAD! Man Who Was Abducted Found Dead In A River With Rope Round His Neck In Yobe (Photos) http://www.gistmania.com/talk/topic,354118.0.html?utm_source=dlvr.it&utm_medium=twitter … @Gistmania #Nigeria",,@Gistmania,#Nigeria,967371324308930561,https://twitter.com/Naijapals/status/967371324308930561
2018-02-23 20:41:10,jofjac2,,0,0,0,"Abducted by music! @mellowmoodITA #SupportGoodMusic @Ejigbo, Lagos, Nigeria https://www.instagram.com/p/BfjY9wyHESx/",,@mellowmoodITA @Ejigbo,#SupportGoodMusic,967137278232616961,https://twitter.com/jofjac2/status/967137278232616961
2018-02-21 17:11:14,BusinessDayNg,,0,1,1,"Update: Police say no confirmation on alleged 90 abducted school girls in Yobe http://dlvr.it/QHGPKL pic.twitter.com/cfD3RSRxt0",,,,966359672788738048,https://twitter.com/BusinessDayNg/status/966359672788738048
2018-02-11 02:53:05,Chromesoundz,,0,0,0,"Boko Haram frees abducted UNIMAID lecturers, 10 women pic.twitter.com/bkaOdzf7So",,,,962519833903534080,https://twitter.com/Chromesoundz/status/962519833903534080
2018-02-06 07:02:42,Naijapals,,0,1,1,"FYI: Rivers Police Gun Down Notorious Kidnappers, Rescue Two Abducted Teenagers (Photos) http://www.gistmania.com/talk/topic,352949.0.html?utm_source=dlvr.it&utm_medium=twitter … @Gistmania #Nigeria",,@Gistmania,#Nigeria,960770710267248640,https://twitter.com/Naijapals/status/960770710267248640
2018-02-04 14:01:11,Naijapals,,0,0,1,"#ICYMI: Rivers Police Gun Down Notorious Kidnappers, Rescue Two Abducted Teenagers (Photos) http://www.gistmania.com/talk/topic,352949.0.html?utm_source=dlvr.it&utm_medium=twitter … @Gistmania #Nigeria",,@Gistmania,#ICYMI #Nigeria,960151252255490049,https://twitter.com/Naijapals/status/960151252255490049
2018-02-03 06:59:08,Naijapals,,0,0,1,"Rivers Police Gun Down Notorious Kidnappers, Rescue Two Abducted Teenagers (Photos) http://www.gistmania.com/talk/topic,352949.0.html?utm_source=dlvr.it&utm_medium=twitter … @Gistmania #Nigeria",,@Gistmania,#Nigeria,959682649668243456,https://twitter.com/Naijapals/status/959682649668243456
2018-02-03 06:49:08,Naijapals,,0,0,0,"FYI: Police Arrest Anambra Beggers For Make N25,000 Daily Using Abducted Children (Details) http://feedproxy.google.com/~r/GistmaniaForum/~3/rjvpnW9Xn3A/topic,352824.0.html?utm_source=dlvr.it&utm_medium=twitter … @NigeriaNewsdesk",,@NigeriaNewsdesk,,959680134054797312,https://twitter.com/Naijapals/status/959680134054797312
2018-02-01 19:47:11,Naijapals,,0,0,0,"#ICYMI: Police Arrest Anambra Beggers For Make N25,000 Daily Using Abducted Children (Details) http://feedproxy.google.com/~r/GistmaniaForum/~3/rjvpnW9Xn3A/topic,352824.0.html?utm_source=dlvr.it&utm_medium=twitter … @NigeriaNewsdesk",,@NigeriaNewsdesk,#ICYMI,959151160799080448,https://twitter.com/Naijapals/status/959151160799080448
2018-01-31 12:45:06,Naijapals,,0,0,0,"Police Arrest Anambra Beggers For Make N25,000 Daily Using Abducted Children (Details) http://feedproxy.google.com/~r/GistmaniaForum/~3/rjvpnW9Xn3A/topic,352824.0.html?utm_source=dlvr.it&utm_medium=twitter … @NigeriaNewsdesk",,@NigeriaNewsdesk,,958682553141010433,https://twitter.com/Naijapals/status/958682553141010433
2018-01-23 06:03:37,Naijapals,,0,0,0,"FYI: HUH? Mentally Ill Man, Paul Apprehended For molesting Woman Abducted At Church Vigil In Delta http://bit.ly/2DXgKSf #Naijapals #Gistmaniapic.twitter.com/xu9Ylt3YAg",,,#Naijapals #Gistmaniapic,955682411303485441,https://twitter.com/Naijapals/status/955682411303485441
2018-01-22 19:02:11,Naijapals,,0,0,0,"#ICYMI: HUH? Mentally Ill Man, Paul Apprehended For molesting Woman Abducted At Church Vigil In Delta http://bit.ly/2DXgKSf #Naijapals #Gistmaniapic.twitter.com/cUxiWPS3SO",,,#ICYMI #Naijapals #Gistmaniapic,955515956532424704,https://twitter.com/Naijapals/status/955515956532424704
2018-01-22 12:01:07,Naijapals,,0,0,0,"HUH? Mentally Ill Man, Paul Apprehended For molesting Woman Abducted At Church Vigil In Delta http://bit.ly/2DXgKSf #Naijapals #Gistmaniapic.twitter.com/rZLf6g3W1k",,,#Naijapals #Gistmaniapic,955409994270175234,https://twitter.com/Naijapals/status/955409994270175234
2018-01-21 13:46:35,Naijapals,,0,0,0,"FYI: First Photos Of The Four Abducted Americans & Canadians As They Are Being Rescued In Kaduna http://bit.ly/2mXvecP #Naijapals #Gistmaniapic.twitter.com/vDb3swxoJV",,,#Naijapals #Gistmaniapic,955074144537788416,https://twitter.com/Naijapals/status/955074144537788416
2018-01-21 02:45:34,Naijapals,,0,1,0,"#ICYMI: First Photos Of The Four Abducted Americans & Canadians As They Are Being Rescued In Kaduna http://bit.ly/2mXvecP #Naijapals #Gistmaniapic.twitter.com/1TT72H2H6K",,,#ICYMI #Naijapals #Gistmaniapic,954907794024493056,https://twitter.com/Naijapals/status/954907794024493056
2018-01-20 19:44:07,Naijapals,,0,0,0,"First Photos Of The Four Abducted Americans & Canadians As They Are Being Rescued In Kaduna http://bit.ly/2mXvecP #Naijapals #Gistmaniapic.twitter.com/47EGjFn1pT",,,#Naijapals #Gistmaniapic,954801735960154112,https://twitter.com/Naijapals/status/954801735960154112
2018-01-20 13:47:17,BusinessDayNg,,0,3,1,"Police confirm release of abducted expatriates in #Kaduna http://www.businessdayonline.com.ridder.co/OV75Aw pic.twitter.com/DRBGsWnPrm",,,#Kaduna,954711934330441731,https://twitter.com/BusinessDayNg/status/954711934330441731
2018-01-17 05:32:06,Naijapals,,0,2,0,"FYI: Many Feared Dead, Others Abducted In A Fresh Attack By Boko Haram In Adamawa http://bit.ly/2DbqQ0I #Naijapals #Gistmaniapic.twitter.com/X3tRpAfNwd",,,#Naijapals #Gistmaniapic,953500155818344448,https://twitter.com/Naijapals/status/953500155818344448
2018-01-16 18:30:11,Naijapals,,0,0,0,"#ICYMI: Many Feared Dead, Others Abducted In A Fresh Attack By Boko Haram In Adamawa http://bit.ly/2DbqQ0I #Naijapals #Gistmaniapic.twitter.com/5RHFxZ45t4",,,#ICYMI #Naijapals #Gistmaniapic,953333578250661888,https://twitter.com/Naijapals/status/953333578250661888
2018-01-16 11:29:09,Naijapals,,0,0,0,"Many Feared Dead, Others Abducted In A Fresh Attack By Boko Haram In Adamawa http://bit.ly/2DbqQ0I #Naijapals #Gistmaniapic.twitter.com/JsWwHW7i5S",,,#Naijapals #Gistmaniapic,953227620325343232,https://twitter.com/Naijapals/status/953227620325343232
2018-01-10 01:35:33,Naijapals,,0,0,0,"FYI: OMG! 6 Years Old Boy Abducted & Brutally Killed By Sister’s Husband In Kano (Very Graphic Photos) http://bit.ly/2Ep6zoq #Naijapals #Gistmaniapic.twitter.com/FxUWmQvdsL",,,#Naijapals #Gistmaniapic,950903908888600586,https://twitter.com/Naijapals/status/950903908888600586
2018-01-09 14:34:08,Naijapals,,0,0,0,"#ICYMI: OMG! 6 Years Old Boy Abducted & Brutally Killed By Sister’s Husband In Kano (Very Graphic Photos) http://bit.ly/2Ep6zoq #Naijapals #Gistmaniapic.twitter.com/sYVETFa1dy",,,#ICYMI #Naijapals #Gistmaniapic,950737457388990464,https://twitter.com/Naijapals/status/950737457388990464
2018-01-09 07:32:54,Naijapals,,0,0,0,"OMG! 6 Years Old Boy Abducted & Brutally Killed By Sister’s Husband In Kano (Very Graphic Photos) http://bit.ly/2Ep6zoq #Naijapals #Gistmaniapic.twitter.com/mv8uDhk8ZL",,,#Naijapals #Gistmaniapic,950631450415570944,https://twitter.com/Naijapals/status/950631450415570944
2018-01-08 15:09:17,Naijapals,,0,0,0,"FYI: After 53 Days, Abducted Reverend Sisters Regain Freedom In Edo (Photos) http://bit.ly/2Ekmbtr #Naijapals #Gistmaniapic.twitter.com/ULy8fMmVR7",,,#Naijapals #Gistmaniapic,950383915977515009,https://twitter.com/Naijapals/status/950383915977515009
2018-01-08 14:25:09,Naijapals,,1,0,0,"FYI: After 53 Days, Abducted Reverend Sisters Regain Freedom In Edo (Photos) http://bit.ly/2EiSWaq #Naijapals #Gistmaniapic.twitter.com/WA1OQKRIrS",,,#Naijapals #Gistmaniapic,950372811289255938,https://twitter.com/Naijapals/status/950372811289255938
2018-01-08 04:08:16,Naijapals,,0,0,0,"#ICYMI: After 53 Days, Abducted Reverend Sisters Regain Freedom In Edo (Photos) http://bit.ly/2Ekmbtr #Naijapals #Gistmaniapic.twitter.com/QCP0QE9sBt",,,#ICYMI #Naijapals #Gistmaniapic,950217564818358272,https://twitter.com/Naijapals/status/950217564818358272
2018-01-08 03:24:33,Naijapals,,0,0,0,"#ICYMI: After 53 Days, Abducted Reverend Sisters Regain Freedom In Edo (Photos) http://bit.ly/2EiSWaq #Naijapals #Gistmaniapic.twitter.com/MoEVqK383M",,,#ICYMI #Naijapals #Gistmaniapic,950206565738455040,https://twitter.com/Naijapals/status/950206565738455040
2018-01-07 21:07:23,Naijapals,,0,0,0,"After 53 Days, Abducted Reverend Sisters Regain Freedom In Edo (Photos) http://bit.ly/2Ekmbtr #Naijapals #Gistmaniapic.twitter.com/Jyu9bNxdkl",,,#Naijapals #Gistmaniapic,950111647405715456,https://twitter.com/Naijapals/status/950111647405715456
2018-01-07 20:23:07,Naijapals,,0,0,0,"After 53 Days, Abducted Reverend Sisters Regain Freedom In Edo (Photos) http://bit.ly/2EiSWaq #Naijapals #Gistmaniapic.twitter.com/8wtYyZCCYx",,,#Naijapals #Gistmaniapic,950100506885566464,https://twitter.com/Naijapals/status/950100506885566464
2018-01-06 11:17:08,YouDonHear,,0,0,0,"Sharia court judge abducted in Niger pic.twitter.com/0z4LbaXxDL",,,,949600716707962880,https://twitter.com/YouDonHear/status/949600716707962880
2018-01-06 09:20:05,Chromesoundz,,0,0,0,"Sharia court judge abducted in Niger pic.twitter.com/V2fblGl7Dm",,,,949571261813768192,https://twitter.com/Chromesoundz/status/949571261813768192
2018-01-05 09:31:34,Naijapals,,0,0,0,"FYI: BREAKING! Nigerian Army Rescue Chibok Schoolgirl Who Was Abducted By Boko Haram Terrorists http://bit.ly/2E6BmGD #Naijapals #Gistmaniapic.twitter.com/5iQjr68xt7",,,#Naijapals #Gistmaniapic,949211761604837376,https://twitter.com/Naijapals/status/949211761604837376
2018-01-04 22:30:35,Naijapals,,0,0,1,"#ICYMI: BREAKING! Nigerian Army Rescue Chibok Schoolgirl Who Was Abducted By Boko Haram Terrorists http://bit.ly/2E6BmGD #Naijapals #Gistmaniapic.twitter.com/Z4V6pHHU0D",,,#ICYMI #Naijapals #Gistmaniapic,949045421757808642,https://twitter.com/Naijapals/status/949045421757808642
2018-01-04 17:42:14,TrendsLagos,,0,0,0,"'abducted' & 'oby' are now trending in #Lagos https://www.trendsmap.com/r/NG_LAG_jtaxgc pic.twitter.com/491SfZbx3n",,,#Lagos,948972857006219264,https://twitter.com/TrendsLagos/status/948972857006219264
2018-01-04 16:40:11,talo_mola_,,0,0,0,"Troops Rescue Abducted Chibok Girl",,,,948957242019086336,https://twitter.com/talo_mola_/status/948957242019086336
2018-01-04 15:29:06,Naijapals,,0,0,0,"BREAKING! Nigerian Army Rescue Chibok Schoolgirl Who Was Abducted By Boko Haram Terrorists http://bit.ly/2E6BmGD #Naijapals #Gistmaniapic.twitter.com/6MGrIk8GHV",,,#Naijapals #Gistmaniapic,948939350313611264,https://twitter.com/Naijapals/status/948939350313611264
